hhno	hhsize	hhvehs	hhwkrs	hhftw	hhptw	hhret	hhoad	hhuni	hhhsc	hh515	hhcu5	hhincome	hownrent	hrestype	hhparcel	hhtaz	hhexpfac	samptype
620059	3	3	0	0	0	2	1	0	0	0	0	37500	9	1	43784	11034	36.0829	1
620091	3	2	2	2	0	0	0	0	0	0	1	225000	9	1	47058	11809	330.5249	1
620106	1	1	0	0	0	1	0	0	0	0	0	62500	9	2	12838	2432	112.7847	1
620195	1	1	1	1	0	0	0	0	0	0	0	87500	9	2	64487	18009	101.4369	1
620225	2	2	2	2	0	0	0	0	0	0	0	125000	9	2	36092	8023	340.0413	1
620396	2	3	1	1	0	1	0	0	0	0	0	175000	9	1	37483	8425	42.4452	1
620454	1	0	0	0	0	1	0	0	0	0	0	17500	9	1	66471	18225	284.6106	1
620534	1	0	0	0	0	0	1	0	0	0	0	30000	9	3	96186	24615	55.0817	1
620574	1	1	0	0	0	1	0	0	0	0	0	17500	9	2	30616	7004	79.2177	1
620610	3	1	2	1	1	1	0	0	0	0	0	62500	9	1	67230	18401	384.6661	1
620710	3	2	3	1	1	0	0	1	0	0	0	30000	9	2	26336	5011	384.36400000000003	1
620735	3	2	0	0	0	2	1	0	0	0	0	-1	9	1	57434	15228	46.8257	1
620765	1	1	1	1	0	0	0	0	0	0	0	-1	9	2	329	9	50.2354	1
620775	3	1	3	2	0	0	0	1	0	0	0	87500	9	1	12373	2411	77.502	1
620860	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	19619	4038	189.2987	1
620952	2	3	2	2	0	0	0	0	0	0	0	275000	9	1	53013	14204	137.636	1
621027	5	2	3	1	1	0	0	1	1	1	0	-1	9	1	21514	4240	842.4075	1
621127	2	2	2	1	1	0	0	0	0	0	0	-1	9	1	39761	10402	41.3489	1
621326	1	1	1	1	0	0	0	0	0	0	0	30000	9	3	72737	20071	362.5373	1
621440	2	1	1	1	0	1	0	0	0	0	0	175000	9	3	728	48	203.7078	1
621467	4	0	0	0	0	0	1	0	0	2	1	5000	9	2	7269	1214	200.60299999999998	1
621495	2	2	1	0	1	1	0	0	0	0	0	62500	9	1	90072	22630	515.6865	1
621597	4	3	3	3	0	1	0	0	0	0	0	125000	9	1	89275	22608	152.5498	1
621818	1	1	0	0	0	1	0	0	0	0	0	-1	9	1	75352	20250	174.5717	1
621823	7	2	1	1	0	0	1	0	0	3	2	175000	9	1	29530	6601	226.7592	1
621846	1	1	0	0	0	1	0	0	0	0	0	30000	9	2	48847	12027	102.9035	1
621854	1	1	0	0	0	0	1	0	0	0	0	30000	9	3	5675	839	1098.3524	1
621947	3	2	2	2	0	0	0	0	0	1	0	62500	9	1	50831	12249	99.2297	1
622037	5	3	2	1	1	0	0	0	0	3	0	125000	9	1	48635	12021	47.9699	1
622040	1	0	0	0	0	0	1	0	0	0	0	5000	9	1	962	105	112.0266	1
622108	1	1	0	0	0	1	0	0	0	0	0	87500	9	3	21849	4250	109.2972	1
622128	2	1	2	2	0	0	0	0	0	0	0	87500	9	2	12867	2432	82.7854	1
622132	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	90026	22629	112.5229	1
622144	1	1	1	1	0	0	0	0	0	0	0	37500	9	2	42248	10807	120.4805	1
622188	2	2	2	1	1	0	0	0	0	0	0	62500	9	2	31064	7021	93.792	1
622218	3	2	1	1	0	1	1	0	0	0	0	175000	9	1	18382	4005	57.7417	1
622327	5	5	4	4	0	0	1	0	0	0	0	62500	9	1	51479	12410	123.5414	1
622412	2	1	1	1	0	0	0	0	0	1	0	17500	9	3	38973	10202	2888.7644	1
622485	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	12691	2425	52.6148	1
622585	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	28428	6204	126.6064	1
622634	2	3	2	1	1	0	0	0	0	0	0	-1	9	1	55217	14615	226.3159	1
622712	2	1	0	0	0	1	0	0	0	1	0	17500	9	2	7736	1225	165.4657	1
622780	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	91224	22815	166.1263	1
622833	1	2	0	0	0	0	1	0	0	0	0	-1	9	1	28038	6007	39.0202	1
622846	3	2	1	1	0	0	1	0	0	1	0	125000	9	1	25977	5002	98.525	1
622856	2	3	2	1	1	0	0	0	0	0	0	225000	9	1	32312	7208	161.9629	1
622959	3	2	2	1	1	0	0	0	0	0	1	62500	9	2	41369	10606	98.8377	1
622974	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	43030	11013	77.0525	1
623057	1	1	1	0	1	0	0	0	0	0	0	62500	9	2	35801	8009	106.8463	1
623110	2	3	2	1	1	0	0	0	0	0	0	62500	9	2	75936	20273	74.4008	1
623129	2	3	0	0	0	2	0	0	0	0	0	225000	9	2	35097	7807	105.7768	1
623226	2	2	2	1	1	0	0	0	0	0	0	125000	9	1	55535	14625	76.8418	1
623284	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	36328	8202	161.6799	1
623359	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	73347	20087	27.6629	1
623375	2	1	0	0	0	1	1	0	0	0	0	17500	9	2	42968	11011	36.6394	1
623410	1	2	1	1	0	0	0	0	0	0	0	-1	9	2	42248	10807	27.1111	1
623487	2	2	2	2	0	0	0	0	0	0	0	275000	9	1	50584	12241	256.9515	1
623530	4	3	2	2	0	0	1	0	1	0	0	62500	9	1	46556	11637	43.553999999999995	1
623536	4	2	1	0	1	0	1	0	0	1	1	37500	9	2	1646	138	251.4945	1
623558	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	46114	11624	24.2004	1
623650	3	2	1	1	0	1	0	0	1	0	0	37500	9	1	65741	18208	132.0875	1
623765	2	2	2	1	1	0	0	0	0	0	0	62500	9	1	59702	15631	107.9916	1
623880	2	1	0	0	0	0	1	0	0	1	0	5000	9	2	40310	10423	129.5428	1
623924	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	35584	7828	81.1379	1
623955	2	2	2	1	1	0	0	0	0	0	0	30000	9	1	70919	20017	51.6725	1
623990	3	2	2	2	0	0	1	0	0	0	0	62500	9	1	79310	20641	162.4457	1
623999	1	1	0	0	0	1	0	0	0	0	0	30000	9	3	26530	5018	133.4993	1
624163	1	1	0	0	0	1	0	0	0	0	0	-1	9	3	27388	5044	57.806999999999995	1
624189	3	3	2	2	0	1	0	0	0	0	0	87500	9	1	44959	11419	316.9348	1
624297	1	1	0	0	0	0	1	0	0	0	0	62500	9	1	60158	15805	44.0097	1
624305	2	3	2	2	0	0	0	0	0	0	0	125000	9	1	66628	18228	52.716	1
624418	4	2	2	1	1	0	0	0	1	1	0	125000	9	1	86707	22254	81.1261	1
624452	2	2	0	0	0	2	0	0	0	0	0	62500	9	2	45939	11619	29.7127	1
624478	4	2	1	1	0	2	1	0	0	0	0	-1	9	1	85150	22209	40.218	1
624607	1	1	1	1	0	0	0	0	0	0	0	30000	9	3	30690	7009	265.6668	1
624684	2	3	2	2	0	0	0	0	0	0	0	-1	9	1	54911	14605	57.3692	1
624701	3	1	1	1	0	0	0	1	0	0	1	-1	9	3	36565	8208	171.7701	1
624786	4	2	1	1	0	0	1	0	0	1	1	275000	9	1	70228	19021	1984.6499	1
624818	2	2	1	1	0	1	0	0	0	0	0	87500	9	2	36096	8023	30.0621	1
624850	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	85439	22217	51.4555	1
624920	1	2	1	1	0	0	0	0	0	0	0	62500	9	1	44937	11418	74.6332	1
625030	2	2	2	2	0	0	0	0	0	0	0	62500	9	2	30717	7009	45.5782	1
625090	3	2	0	0	0	2	1	0	0	0	0	62500	9	1	59056	15613	52.7926	1
625112	2	1	0	0	0	2	0	0	0	0	0	37500	9	1	57808	15242	138.4933	1
625155	4	4	4	2	1	0	0	1	0	0	0	62500	9	1	93774	24041	56.6859	1
625198	1	1	0	0	0	0	1	0	0	0	0	62500	9	2	13350	2609	395.2332	1
625359	4	1	2	1	1	0	0	0	0	0	2	175000	9	2	1734	140	521.4782	1
625409	4	1	2	1	1	0	0	0	0	2	0	275000	9	2	721	48	279.1358	1
625416	2	3	2	2	0	0	0	0	0	0	0	175000	9	1	28576	6208	176.188	1
625447	1	0	0	0	0	0	1	0	0	0	0	5000	9	3	86908	22402	110.2884	1
625460	2	2	0	0	0	1	1	0	0	0	0	62500	9	1	94035	24206	63.3203	1
625507	2	2	0	0	0	0	1	1	0	0	0	5000	9	1	14115	2636	1073.9556	1
625719	2	1	0	0	0	1	1	0	0	0	0	275000	9	2	490	22	49.907	1
625753	3	2	1	1	0	0	1	0	1	0	0	125000	9	1	37768	8435	34.3181	1
626000	4	1	3	2	0	0	0	1	1	0	0	62500	9	1	22833	4423	1001.0597	1
626002	1	1	0	0	0	0	1	0	0	0	0	17500	9	2	22167	4403	103.4378	1
626013	5	2	1	1	0	0	1	0	0	0	3	275000	9	1	46342	11632	215.2992	1
626016	2	2	1	0	1	0	1	0	0	0	0	62500	9	2	1673	139	145.5344	1
626094	4	3	2	1	1	0	0	0	0	0	2	87500	9	1	32807	7224	48.9499	1
626100	6	1	2	1	0	0	1	1	0	3	0	37500	9	2	7001	1206	330.7812	1
626205	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	51832	12426	21.3745	1
626254	2	3	2	1	1	0	0	0	0	0	0	175000	9	1	46708	11642	37.5932	1
626284	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	86973	22403	35.6565	1
626333	1	0	0	0	0	0	1	0	0	0	0	5000	9	2	64232	18002	755.4274	1
626377	2	1	0	0	0	2	0	0	0	0	0	30000	9	1	77214	20427	53.0892	1
626447	3	0	0	0	0	1	2	0	0	0	0	5000	9	2	2565	417	102.5826	1
626542	4	4	3	1	1	0	0	2	0	0	0	87500	9	1	95049	24402	57.6072	1
626548	3	1	2	1	0	0	0	1	0	1	0	87500	9	1	95835	24607	1189.5264	1
626574	4	3	2	2	0	0	0	0	0	0	2	87500	9	1	97551	25019	82.3584	1
626576	4	2	2	2	0	0	0	0	0	2	0	175000	9	2	4725	810	438.7772	1
626628	2	2	2	2	0	0	0	0	0	0	0	175000	9	1	39172	10209	92.8015	1
626768	2	2	0	0	0	0	2	0	0	0	0	125000	9	1	33306	7239	41.2862	1
626899	1	1	1	1	0	0	0	0	0	0	0	175000	9	2	1546	136	157.8974	1
626913	2	0	0	0	0	0	0	1	0	1	0	5000	9	2	6418	1010	227.6819	1
627144	2	3	2	2	0	0	0	0	0	0	0	175000	9	1	24230	4601	139.3728	1
627225	2	2	0	0	0	1	1	0	0	0	0	62500	9	1	88133	22429	35.5896	1
627241	2	3	2	1	1	0	0	0	0	0	0	87500	9	1	65965	18213	517.0894	1
627275	5	3	1	1	0	0	1	0	0	2	1	225000	9	1	28396	6203	448.7805	1
627318	2	1	0	0	0	2	0	0	0	0	0	-1	9	1	79262	20640	38.559	1
627355	2	0	2	2	0	0	0	0	0	0	0	225000	9	3	6664	1027	194.3504	1
627443	2	2	1	1	0	0	1	0	0	0	0	62500	9	1	79146	20637	88.4204	1
627468	1	1	0	0	0	0	1	0	0	0	0	17500	9	3	61819	16020	351.6036	1
627522	2	1	2	2	0	0	0	0	0	0	0	125000	9	1	70572	20007	1456.2728	1
627711	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	67470	18413	53.3631	1
627720	2	1	1	1	0	0	0	0	0	1	0	17500	9	2	2700	421	2069.8848	1
627778	3	2	1	1	0	0	1	0	0	1	0	225000	9	1	26620	5020	279.6295	1
627831	4	2	2	2	0	0	0	0	0	0	2	87500	9	2	46327	11632	83.2498	1
627843	3	2	2	2	0	0	0	1	0	0	0	62500	9	1	20225	4052	171.3894	1
627918	3	2	2	1	1	0	0	0	0	1	0	175000	9	1	57336	15225	498.7187	1
627977	2	2	1	0	1	1	0	0	0	0	0	87500	9	1	62117	16030	84.9604	1
628183	2	3	2	2	0	0	0	0	0	0	0	-1	9	1	76075	20278	45.8299	1
628264	3	4	2	2	0	1	0	0	0	0	0	17500	9	2	18190	3625	1576.0671	1
628501	4	2	2	1	1	0	0	0	0	2	0	87500	9	1	41974	10628	59.9224	1
628837	1	0	1	1	0	0	0	0	0	0	0	37500	9	3	6658	1027	66.1291	1
628898	1	0	0	0	0	1	0	0	0	0	0	17500	9	3	1675	139	169.0422	1
628934	1	1	0	0	0	0	1	0	0	0	0	30000	9	3	38872	10039	164.9235	1
628973	1	1	0	0	0	0	1	0	0	0	0	62500	9	2	12395	2412	62.2662	1
628997	2	0	0	0	0	0	2	0	0	0	0	17500	9	2	8532	1410	101.7344	1
629117	3	0	1	1	0	0	1	0	0	1	0	30000	9	2	9818	1602	219.5446	1
629138	1	0	0	0	0	1	0	0	0	0	0	225000	9	3	919	97	154.2397	1
629188	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	30718	7009	107.2023	1
629246	2	2	2	2	0	0	0	0	0	0	0	125000	9	2	48711	12023	179.0706	1
629389	2	2	2	0	2	0	0	0	0	0	0	30000	9	1	34540	7436	292.7298	1
629435	1	1	1	0	1	0	0	0	0	0	0	37500	9	3	33376	7401	349.7646	1
629588	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	39991	10411	31.86	1
629688	1	1	0	0	0	0	1	0	0	0	0	17500	9	1	31397	7029	46.6227	1
629711	3	2	2	1	1	1	0	0	0	0	0	125000	9	2	36090	8023	156.7419	1
629746	3	3	2	2	0	0	1	0	0	0	0	87500	9	1	34355	7430	196.9391	1
629765	5	2	1	1	0	0	1	0	0	1	2	275000	9	2	1663	138	408.4486	1
630076	2	2	1	0	1	1	0	0	0	0	0	87500	9	1	47810	11838	148.4907	1
630199	3	3	2	2	0	0	0	0	0	0	1	125000	9	1	21750	4246	369.4861	1
630202	5	2	1	1	0	0	1	0	0	2	1	30000	9	1	57748	15238	238.6	1
630220	1	1	0	0	0	0	1	0	0	0	0	17500	9	1	68730	18801	24.840999999999998	1
630291	2	1	0	0	0	0	2	0	0	0	0	30000	9	2	9099	1425	99.4816	1
630357	2	2	1	0	1	0	1	0	0	0	0	125000	9	2	83482	22043	1357.7063	1
630387	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	95983	24611	41.979	1
630407	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	61954	16026	681.5678	1
630434	5	4	4	3	0	0	1	0	1	0	0	87500	9	1	87183	22408	152.8882	1
630469	5	3	2	2	0	0	1	0	0	2	0	175000	9	2	31737	7043	342.81	1
630499	2	2	2	0	2	0	0	0	0	0	0	125000	9	1	35122	7807	80.021	1
630518	2	3	2	1	1	0	0	0	0	0	0	125000	9	2	55395	14621	50.903	1
630586	2	2	1	1	0	1	0	0	0	0	0	17500	9	2	10502	1620	920.2298	1
630624	2	1	0	0	0	1	0	1	0	0	0	87500	9	3	29868	6620	87.3809	1
630646	3	2	1	1	0	0	1	0	0	0	1	62500	9	1	88074	22428	458.3636	1
630681	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	87269	22410	41.293	1
630719	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	59275	15619	113.5322	1
630795	2	1	2	2	0	0	0	0	0	0	0	175000	9	3	579	30	95.4049	1
630823	4	2	1	1	0	0	1	0	0	1	1	125000	9	1	59312	15621	79.487	1
630855	4	2	3	2	1	0	1	0	0	0	0	125000	9	2	4592	805	639.1609	1
630867	5	3	1	1	0	0	1	0	0	2	1	275000	9	1	36787	8212	101.3907	1
631227	2	2	1	0	1	0	0	1	0	0	0	87500	9	1	85379	22216	48.4935	1
631232	1	1	1	1	0	0	0	0	0	0	0	37500	9	1	63793	16218	154.5869	1
631238	2	1	1	1	0	0	1	0	0	0	0	-1	9	1	50890	12251	946.569	1
631254	4	3	0	0	0	1	2	1	0	0	0	17500	9	2	38764	10033	101.5948	1
631283	3	3	3	2	0	0	0	0	1	0	0	125000	9	1	45470	11606	48.9778	1
631377	2	2	1	0	1	0	0	1	0	0	0	87500	9	1	48763	12024	259.2643	1
631381	1	0	1	0	1	0	0	0	0	0	0	17500	9	2	11485	2018	100.9411	1
631466	1	1	0	0	0	1	0	0	0	0	0	-1	9	1	43395	11024	49.4203	1
631592	3	3	0	0	0	1	1	0	0	1	0	125000	9	1	38402	10016	24.4977	1
631866	2	2	1	0	1	1	0	0	0	0	0	30000	9	1	73761	20209	372.4548	1
631931	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	86850	22401	104.8423	1
631959	2	1	0	0	0	2	0	0	0	0	0	62500	9	2	6595	1022	43.6935	1
631975	5	3	2	2	0	0	0	0	0	3	0	225000	9	1	48683	12022	119.7083	1
631991	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	6606	1023	1036.6449	1
632042	7	0	2	1	1	0	0	0	1	2	2	37500	9	2	40351	10424	1664.7579	1
632186	2	3	2	2	0	0	0	0	0	0	0	87500	9	1	42771	11002	31.0366	1
632340	2	3	1	1	0	0	1	0	0	0	0	125000	9	1	77040	20423	94.3521	1
632370	2	1	2	1	0	0	0	1	0	0	0	62500	9	3	39519	10225	599.927	1
632372	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	44665	11405	76.4174	1
632527	5	4	2	1	1	2	0	0	1	0	0	125000	9	1	27858	6002	44.2731	1
632602	2	2	0	0	0	1	1	0	0	0	0	37500	9	1	90794	22806	41.293	1
632607	2	2	2	2	0	0	0	0	0	0	0	87500	9	2	16347	3202	177.8868	1
632721	3	1	1	1	0	0	1	0	0	0	1	62500	9	3	37645	8430	354.64599999999996	1
632812	2	2	2	1	1	0	0	0	0	0	0	87500	9	1	24931	4801	91.4126	1
632854	3	3	2	2	0	0	0	0	1	0	0	87500	9	1	49051	12035	53.5386	1
632960	2	3	2	2	0	0	0	0	0	0	0	225000	9	1	26788	5026	84.8824	1
633050	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	36788	8212	86.1871	1
633067	4	0	2	2	0	0	0	0	0	1	1	62500	9	1	73435	20090	659.962	1
633070	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	27386	5044	136.2463	1
633072	5	1	1	1	0	0	1	0	0	3	0	30000	9	2	43465	11026	12.280999999999999	1
633090	2	2	1	0	1	0	1	0	0	0	0	62500	9	1	24821	4622	102.4979	1
633099	4	4	3	3	0	0	1	0	0	0	0	87500	9	1	44741	11408	518.9529	1
633135	3	2	2	1	1	0	0	0	0	0	1	125000	9	1	96608	24814	943.9628	1
633245	1	1	0	0	0	1	0	0	0	0	0	37500	9	2	83701	22047	612.3333	1
633260	1	0	0	0	0	1	0	0	0	0	0	225000	9	1	87450	22413	315.0879	1
633344	2	1	0	0	0	2	0	0	0	0	0	125000	9	2	23996	4462	76.8954	1
633359	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	1545	136	105.7563	1
633385	2	3	0	0	0	2	0	0	0	0	0	87500	9	1	86410	22245	33.6419	1
633541	4	2	2	1	1	0	0	0	0	1	1	125000	9	1	23687	4452	288.2882	1
633564	3	1	1	1	0	0	0	0	0	2	0	87500	9	1	70004	19005	61.3385	1
633567	3	3	1	1	0	2	0	0	0	0	0	62500	9	1	45254	11426	45.9195	1
633638	2	2	0	0	0	0	2	0	0	0	0	125000	9	2	15697	3014	36.9677	1
633744	1	0	0	0	0	1	0	0	0	0	0	5000	9	3	25074	4806	615.1622	1
633832	3	2	2	2	0	0	0	0	0	1	0	62500	9	1	54342	14426	92.7487	1
633884	1	0	0	0	0	1	0	0	0	0	0	5000	9	3	21281	4233	571.8325	1
633931	2	2	2	2	0	0	0	0	0	0	0	175000	9	1	47645	11832	179.7418	1
634001	2	1	1	1	0	0	0	0	1	0	0	37500	9	3	40188	10420	342.5796	1
634081	3	2	2	1	1	0	0	0	1	0	0	125000	9	2	68207	18614	98.0753	1
634128	2	1	2	2	0	0	0	0	0	0	0	125000	9	2	15092	2818	38.7116	1
634131	3	3	2	2	0	0	0	1	0	0	0	125000	9	1	57917	15245	133.5528	1
634171	2	3	0	0	0	2	0	0	0	0	0	37500	9	1	46767	11645	25.9472	1
634235	3	2	1	0	1	2	0	0	0	0	0	62500	9	1	38695	10030	48.7106	1
634274	2	2	1	0	1	1	0	0	0	0	0	62500	9	1	50804	12249	246.47400000000002	1
634334	3	3	1	1	0	0	1	1	0	0	0	125000	9	1	85396	22216	68.4494	1
634413	3	0	2	0	2	0	0	0	1	0	0	17500	9	2	5576	837	1146.5286	1
634513	2	0	2	0	2	0	0	0	0	0	0	125000	9	1	16531	3208	53.4089	1
634531	2	1	0	0	0	2	0	0	0	0	0	17500	9	1	71700	20036	45.997	1
634559	4	2	2	2	0	0	0	0	0	2	0	87500	9	1	74062	20217	181.0837	1
634572	2	1	1	1	0	0	1	0	0	0	0	17500	9	3	42039	10801	772.0734	1
634641	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	19422	4030	396.7325	1
634678	4	2	2	1	1	0	0	0	0	2	0	87500	9	1	96713	24819	108.7606	1
634721	1	1	1	1	0	0	0	0	0	0	0	30000	9	2	12618	2423	82.9914	1
634723	2	0	1	0	1	0	0	0	0	1	0	17500	9	2	8467	1409	780.8864	1
634767	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	66287	18221	53.8139	1
634888	2	2	1	1	0	1	0	0	0	0	0	87500	9	2	73859	20212	315.4292	1
634923	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	41015	10442	168.3345	1
634944	1	2	0	0	0	1	0	0	0	0	0	17500	9	3	87318	22411	65.09899999999999	1
634986	2	1	2	1	1	0	0	0	0	0	0	125000	9	2	12365	2411	38.5822	1
635084	2	1	0	0	0	0	2	0	0	0	0	62500	9	1	14009	2632	391.2073	1
635085	1	1	1	1	0	0	0	0	0	0	0	37500	9	2	96534	24810	65.9616	1
635312	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	32176	7201	138.3071	1
635319	2	1	0	0	0	0	2	0	0	0	0	17500	9	3	86947	22403	88.3505	1
635364	2	2	0	0	0	1	1	0	0	0	0	17500	9	1	84278	22057	58.3375	1
635421	2	4	2	1	1	0	0	0	0	0	0	87500	9	1	26841	5028	79.6725	1
635464	3	5	3	2	1	0	0	0	0	0	0	125000	9	1	28104	6009	286.7974	1
635476	2	2	2	1	1	0	0	0	0	0	0	87500	9	2	26573	5019	100.5783	1
635537	1	1	0	0	0	1	0	0	0	0	0	17500	9	2	24441	4607	125.6292	1
635652	2	2	1	0	1	1	0	0	0	0	0	87500	9	1	49056	12035	413.4721	1
635742	1	0	0	0	0	1	0	0	0	0	0	30000	9	3	74309	20227	565.9719	1
635789	2	2	2	2	0	0	0	0	0	0	0	62500	9	3	63123	16205	315.6715	1
635845	2	2	2	2	0	0	0	0	0	0	0	62500	9	3	36426	8206	280.9383	1
635891	4	2	2	2	0	0	0	0	1	1	0	225000	9	1	76594	20411	727.2714	1
635959	4	4	3	3	0	1	0	0	0	0	0	125000	9	1	24906	4623	170.0596	1
635972	1	1	0	0	0	1	0	0	0	0	0	87500	9	1	34725	7604	87.2171	1
636027	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	84983	22205	34.2671	1
636042	5	2	2	1	1	0	0	0	0	3	0	125000	9	1	33154	7236	49.5334	1
636048	1	1	0	0	0	0	1	0	0	0	0	30000	9	3	36582	8209	102.0895	1
636144	4	3	2	2	0	0	0	0	0	2	0	87500	9	1	45335	11428	48.0593	1
636157	1	0	0	0	0	0	1	0	0	0	0	17500	9	3	68802	18803	2317.3777	1
636192	1	1	0	0	0	0	1	0	0	0	0	62500	9	1	50660	12244	236.5217	1
636269	3	2	0	0	0	3	0	0	0	0	0	30000	9	1	57920	15245	53.2761	1
636354	2	2	1	1	0	0	1	0	0	0	0	87500	9	1	65643	18204	49.2438	1
636498	2	3	0	0	0	2	0	0	0	0	0	87500	9	1	58183	15405	25.4377	1
636678	3	2	1	0	0	0	0	2	0	0	1	37500	9	2	16536	3209	192.7796	1
636729	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	87916	22425	104.7206	1
636772	2	3	2	2	0	0	0	0	0	0	0	87500	9	1	34634	7440	72.6505	1
636917	1	0	1	1	0	0	0	0	0	0	0	17500	9	3	93673	24038	272.1907	1
636929	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	62197	16032	36.2555	1
636934	1	2	1	1	0	0	0	0	0	0	0	125000	9	2	31146	7022	44.6858	1
636964	1	1	0	0	0	1	0	0	0	0	0	30000	9	3	51538	12413	174.0242	1
637000	3	2	2	2	0	0	0	0	0	1	0	87500	9	1	28375	6203	97.064	1
637022	1	1	1	1	0	0	0	0	0	0	0	30000	9	3	6606	1023	149.2072	1
637042	1	1	0	0	0	1	0	0	0	0	0	62500	9	1	31861	7046	62.3126	1
637107	2	1	2	2	0	0	0	0	0	0	0	175000	9	2	26318	5010	389.91	1
637148	2	1	2	2	0	0	0	0	0	0	0	275000	9	2	570	30	155.6897	1
637221	1	0	0	0	0	0	1	0	0	0	0	30000	9	3	17741	3606	204.6139	1
637240	1	0	1	0	0	0	0	1	0	0	0	5000	9	3	6606	1023	169.1987	1
637243	2	4	2	1	1	0	0	0	0	0	0	275000	9	1	33325	7240	197.0434	1
637332	2	1	2	2	0	0	0	0	0	0	0	30000	9	2	14807	2810	117.2973	1
637569	2	2	1	0	1	1	0	0	0	0	0	87500	9	1	20395	4206	189.6837	1
637604	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	74955	20239	86.4445	1
637607	3	2	1	1	0	0	1	0	0	1	0	87500	9	1	38076	10004	53.761	1
637725	2	2	0	0	0	0	2	0	0	0	0	62500	9	1	89956	22627	35.5896	1
637757	1	1	0	0	0	1	0	0	0	0	0	62500	9	3	27681	5056	94.2592	1
637798	2	2	2	1	1	0	0	0	0	0	0	87500	9	1	84817	22201	47.6633	1
637801	1	1	1	0	1	0	0	0	0	0	0	17500	9	1	51591	12415	46.152	1
637819	1	2	1	1	0	0	0	0	0	0	0	17500	9	1	52313	14013	110.3967	1
637836	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	37287	8413	51.6878	1
637898	5	3	1	1	0	2	0	0	0	2	0	87500	9	1	27914	6004	168.1528	1
637929	1	1	1	1	0	0	0	0	0	0	0	5000	9	2	73583	20203	105.8277	1
637950	1	1	1	0	1	0	0	0	0	0	0	37500	9	1	74729	20234	283.4099	1
638025	4	4	2	1	1	0	2	0	0	0	0	62500	9	1	46660	11640	107.0203	1
638033	2	1	0	0	0	2	0	0	0	0	0	62500	9	2	35568	7828	97.5983	1
638055	1	1	0	0	0	0	1	0	0	0	0	5000	9	3	58744	15603	232.8742	1
638089	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	37229	8411	42.3927	1
638103	4	2	2	2	0	0	0	0	0	2	0	175000	9	1	34956	7801	265.9446	1
638122	2	1	1	1	0	0	1	0	0	0	0	37500	9	1	52690	14025	207.5428	1
638123	2	2	1	1	0	0	1	0	0	0	0	125000	9	1	53050	14205	156.8981	1
638129	2	3	1	1	0	0	1	0	0	0	0	-1	9	1	63359	16210	57.9122	1
638170	1	0	0	0	0	0	1	0	0	0	0	5000	9	3	21089	4226	447.8548	1
638238	1	1	0	0	0	0	1	0	0	0	0	30000	9	1	74410	20229	113.2726	1
638287	2	2	2	1	1	0	0	0	0	0	0	87500	9	1	26603	5020	227.65	1
638404	1	0	0	0	0	1	0	0	0	0	0	17500	9	2	2122	406	296.8417	1
638469	4	2	1	1	0	0	1	0	0	0	2	87500	9	2	94646	24222	206.6112	1
638502	6	2	1	0	1	1	2	0	0	2	0	37500	9	1	83377	22040	1351.2014	1
638572	2	2	1	0	1	1	0	0	0	0	0	87500	9	1	32122	7059	29.0012	1
638579	2	3	2	1	1	0	0	0	0	0	0	275000	9	1	86308	22240	127.3928	1
638660	2	1	0	0	0	2	0	0	0	0	0	-1	9	1	62099	16030	65.4779	1
638712	1	1	1	1	0	0	0	0	0	0	0	175000	9	1	86327	22242	200.6203	1
